variable_1,variable_2,COAT
Rikenella,[Ruminococcus]_torques_group,-0.6316689661381266
Acidibacter,Odoribacter,-0.47108535864194306
Rhodanobacter,GCA-900066575,-0.01031232470456752
Solobacterium,[Eubacterium]_hallii_group,-0.28721076836234083
Enterorhabdus,Paraprevotella,-0.19661959187378059
Lachnospiraceae,Afipia,0.6357798429634733
Dermacoccus,Butyricimonas,-0.5158280798722612
Raoultella,Family_XIII_UCG-001,-0.27163763229812377
Pseudoramibacter,Enterobacter,0.9164119305176266
Atopostipes,Saccharimonadales,0.8746769953648194
Cupriavidus,[Eubacterium]_brachy_group,0.02450197313181182
Cuneatibacter,Levilactobacillus,0.908816877283226
Caulobacter,Prevotellaceae_UCG-004,0.742394704344509
Erysipelotrichaceae,UCG-002,-0.8082958894424543
Paracoccus,Family_XIII_AD3011_group,-0.31301815762015417
Candidatus_Soleaferrea,Megasphaera,-0.09363521335966249
Capnocytophaga,Defluviitaleaceae_UCG-011,0.26550566382940777
Pediococcus,Desulfovibrio,-0.3233869841602508
Atopobium,Paludicola,0.03629343961052496
Helicobacter,Tissierella,0.9131303875186155
Lacticaseibacillus,Erysipelatoclostridium,0.08705195755208948
Methylocella,Prevotella_9,-0.5437540778880393
Pseudopropionibacterium,Succinatimonas,0.716937654855921
Intestinimonas,CAG-352,-0.05275551837360152
Murdochiella,Chloroplast,0.0
Halomonas,Faecalitalea,0.0
Fastidiosipila,Mesorhizobium,0.6413651841010826
Lachnospira,[Ruminococcus]_torques_group,0.5042870423629441
Bradyrhizobium,Clostridium_sensu_stricto_13,0.573277780090619
Pseudonocardia,Roseburia,-0.7706464586059985
Robinsoniella,Roseburia,-0.7282027902115656
Taibaiella,Lachnoclostridium,-0.5549313276125908
Lapidilactobacillus,[Eubacterium]_ruminantium_group,-0.3998493798198064
Anaerosporobacter,[Bacteroides]_pectinophilus_group,0.8423674072457311
Methylocella,NK4A214_group,-0.5932072630067042
Cardiobacterium,Murdochiella,0.847501015218473
Amaricoccus,Papillibacter,0.7960623016031867
Clostridium_sensu_stricto_13,Monoglobus,-0.6325939473461688
Oribacterium,Leuconostoc,0.227969438742829
DTU014,Akkermansia,-0.315408657436277
Providencia,Catenibacterium,-0.02635730117339654
Mycoplasma,Morganella,0.6943933178323018
Peptostreptococcus,Roseburia,-0.46908084040809783
Azospira,Anaerostipes,-0.4979586218188226
Paraclostridium,Tyzzerella,-0.09432033570550022
Afipia,Coriobacteriaceae_UCG-002,0.9294510049541802
Lactiplantibacillus,Holdemanella,-0.20793674089715197
Cuneatibacter,Eubacterium,0.287786932012928
CHKCI001,Veillonella,-0.4703314336952128
Pseudoramibacter,Limosilactobacillus,-0.01303459623270908
Caulobacter,Cuneatibacter,0.8463937272310822
Blastomonas,Collinsella,-0.6408276533388918
Peptoniphilus,Enterorhabdus,0.17201632755632482
Cellvibrio,Lawsonella,0.8790926190277533
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,[Clostridium]_methylpentosum_group,0.32206199602704977
Enteroscipio,Angelakisella,0.0
Erysipelotrichaceae,Varibaculum,0.6019695088334718
UCG-008,Lactonifactor,0.4607867212186335
Devosia,Cosenzaea,0.9750235151657319
Anaerostignum,Clostridium_sensu_stricto_1,-0.29689278503052596
Dysgonomonas,Clostridia_UCG-014,-0.4019107747788744
Tissierella,Incertae_Sedis,-0.583829840515723
Lentilactobacillus,Defluviitaleaceae_UCG-011,0.2570480422029664
Centipeda,Gemella,0.0
Ezakiella,[Clostridium]_innocuum_group,0.0210865492351911
CHKCI002,Lachnospiraceae_UCG-001,0.0
Mycoplasma,Oceanivirga,0.9646540578342359
Cosenzaea,UBA1819,-0.4488457262696506
Hafnia-Obesumbacterium,Candidatus_Soleaferrea,0.1715024324392806
Cryptobacterium,UCG-007,0.9350619804289713
Clostridia_UCG-014,Collinsella,0.18935711445031977
Elusimicrobium,Coprococcus,-0.5564619002758804
Pseudoflavonifractor,Libanicoccus,0.5010862422963112
Psychrobacter,[Eubacterium]_hallii_group,-0.7064658178842447
Lachnospiraceae,Turicibacter,-0.38864261605093403
CHKCI001,Porphyromonas,0.3760230361691338
Veillonellaceae,[Bacteroides]_pectinophilus_group,0.6026686051479898
Paraclostridium,Saccharimonadaceae,0.5350019982599631
Lacticaseibacillus,Eisenbergiella,0.0
Terrisporobacter,[Eubacterium]_coprostanoligenes_group,0.34776266182288396
Afipia,F0332,0.6310891178512508
Novosphingobium,Izemoplasmatales,0.4603044753413944
Burkholderia-Caballeronia-Paraburkholderia,DTU089,0.1136927240903149
Centipeda,Paeniclostridium,0.45711064845065064
Oribacterium,[Eubacterium]_siraeum_group,-0.1914502891695884
Sediminibacterium,Christensenella,0.3528847210367396
Blastomonas,Flavonifractor,-0.46730574093365124
Morganella,Brachyspira,0.6931341305495584
Lacticaseibacillus,[Ruminococcus]_torques_group,-0.33952409745702844
Lachnospiraceae,Cloacibacillus,0.07689706216342067
Pygmaiobacter,Megamonas,-0.35934141687832183
RF39,[Eubacterium]_ventriosum_group,0.2190559515389378
Novosphingobium,Alishewanella,0.8898828253297377
Allisonella,Dorea,0.1748242890510276
Methanobrevibacter,[Eubacterium]_hallii_group,0.0811251400103328
[Eubacterium]_xylanophilum_group,Fusicatenibacter,0.01007313425814596
vadinBE97,Turicibacter,-0.3198093551353208
Gordonibacter,Haemophilus,-0.1267594555008212
Acidibacter,Lachnospiraceae_UCG-001,-0.02549387729759226
Neorhizobium,Moryella,0.44162658387467796
Actinotignum,Olsenella,0.3923264620472927
Methylobacillus,Proteus,0.7623957604080867
Robinsoniella,Allobaculum,0.7642520393398456
Lactonifactor,Frisingicoccus,0.2803732153141826
Dellaglioa,Methylobacterium-Methylorubrum,0.7156282990489182
Clostridium_sensu_stricto_2,Rhodococcus,0.7767079551917468
Clostridia_UCG-014,Flavonifractor,-0.0856686176556776
Finegoldia,Holdemanella,-0.2320632559796428
UCG-007,Anaerostignum,0.4220390977941534
Modestobacter,Lachnospiraceae_UCG-003,0.20233817577645122
UCG-005,Christensenellaceae_R-7_group,0.6475490049595362
Lapidilactobacillus,[Eubacterium]_xylanophilum_group,-0.15881501713624863
[Eubacterium]_nodatum_group,Bacillus,0.44957697402149704
Stomatobaculum,Dysgonomonas,0.8765682377958427
vadinBE97,Cloacibacillus,0.20164118873630144
Mitochondria,Collinsella,-0.307042933592131
Prevotellaceae_UCG-001,Coprobacillus,0.022182549762630878
Porphyromonas,[Eubacterium]_eligens_group,-0.2558874939659974
Faecalibaculum,Oscillospira,0.1255201892864578
Deinococcus,Scardovia,0.8759506063102913
Dielma,Anaerofustis,0.2021570856152548
Negativibacillus,Intestinimonas,0.150224893271956
Capnocytophaga,Victivallaceae,0.4715878564295492
DNF00809,Paeniclostridium,0.42857375946314874
Enterorhabdus,Faecalicoccus,0.1635891423488224
Bradymonadales,Intestinibacter,-0.543822336434602
Methylobacterium-Methylorubrum,Cosenzaea,0.717668003624972
Hydrogenoanaerobacterium,Clostridium_sensu_stricto_13,0.47633181136835845
Selenomonas,Enteroscipio,0.9391728951360243
Pseudoxanthomonas,Murdochiella,0.9094894819850599
Lachnospiraceae,Succiniclasticum,0.5863658156153974
Actinotignum,Candidatus_Stoquefichus,0.5939986324582341
Enterococcus,Intestinimonas,-0.17559846556983122
[Bacteroides]_pectinophilus_group,Lachnoclostridium,-0.5126437361423546
Cutibacterium,Clostridia_UCG-014,-0.4366457706982033
Kocuria,Lactococcus,0.0
Pygmaiobacter,Sellimonas,0.09310538772255235
Turicibacter,Streptococcus,0.3480475736837624
Sediminibacterium,Veillonellaceae,0.6069599637689078
Selenomonas,Senegalimassilia,-0.12233642824170901
Atopostipes,Enterobacter,0.9053063539403615
Cupriavidus,[Eubacterium]_fissicatena_group,0.2693740475528074
Halomonas,[Clostridium]_innocuum_group,0.0
Rothia,Epulopiscium,0.0
Enhydrobacter,Papillibacter,0.6599816385133014
Caproiciproducens,Subdoligranulum,-0.5209239776348566
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,vadinBE97,0.5105792773672307
Amaricoccus,CHKCI002,0.32784087018808983
Mitochondria,Flavonifractor,-0.2935812834646418
Pseudoramibacter,[Ruminococcus]_torques_group,-0.6856844656524634
Frisingicoccus,Butyricicoccus,-0.39892770837311364
Erysipelatoclostridiaceae,Peptostreptococcus,0.5189768995011448
Desulfovibrio,Bifidobacterium,0.0
Actinomyces,Methanosphaera,-0.11715970465035978
marine_group,Macrococcus,0.9239097493045781
DTU089,Anaerostipes,-0.06993708513949906
Cuneatibacter,Agathobacter,-0.5777581506657079
env.OPS_17,Ruminococcus,-0.5440567504802866
Cloacibacterium,Enteroscipio,0.8458102287257645
Blastomonas,Anaerosporobacter,0.9058112061032153
Lachnoanaerobaculum,Limosilactobacillus,-0.0654691149454985
Catenisphaera,NK4A214_group,-0.1964046787806284
mle1-27,Howardella,0.329404693962614
Gastranaerophilales,Bacillus,0.23208370303619463
Cuneatibacter,Lachnospiraceae_UCG-004,-0.4345530684265074
[Clostridium]_methylpentosum_group,[Eubacterium]_brachy_group,0.023718011272882478
Cutibacterium,Pseudoxanthomonas,0.9797118763037934
Cloacibacterium,Senegalimassilia,-0.1052932707127519
Modestobacter,UCG-011,0.94748730185197
Catenibacterium,Anaerostipes,-0.02497528483798648
Oceanivirga,Prevotella_7,0.07794132347563668
Varibaculum,Caproiciproducens,0.42697851255292496
Eikenella,Stenotrophomonas,0.7503205480397444
Mycoplasma,Bdellovibrio,0.9092553700787891
Burkholderia-Caballeronia-Paraburkholderia,Clostridium_sensu_stricto_1,-0.49478010529559147
Pannonibacter,NK4A214_group,-0.5931077100507298
Lachnospiraceae_NK4B4_group,Chryseobacterium,0.9147662623992616
Halomonas,Enorma,0.6565190063787419
JI49D030,Raoultibacter,0.3658909805921174
Legionella,Fastidiosipila,0.9241862467809362
Aggregatibacter,Tannerellaceae,-0.14934207676529782
Lachnospiraceae,UBA1819,-0.27620410379970484
Eubacteriaceae,UC5-1-2E3,0.7730743168114753
Negativicoccus,Campylobacter,0.4249811490651692
Lentilactobacillus,Victivallaceae,0.4594120785778658
Rhodanobacter,Sediminibacterium,0.8678316297218256
Aggregatibacter,Hafnia-Obesumbacterium,0.46546282226558483
Kocuria,Pygmaiobacter,0.7104563094721592
Fructilactobacillus,Christensenellaceae_R-7_group,-0.39102913044150117
Paracoccus,Methanobrevibacter,-0.1524850450177804
Lachnoanaerobaculum,Erysipelatoclostridium,-0.09965859074830676
Lachnospiraceae_NK4A136_group,Family_XIII_UCG-001,-0.0110494185841284
Lachnospiraceae,Alistipes,-0.5061352481048395
Atopostipes,Limosilactobacillus,-0.05592063607437836
Pediococcus,Epulopiscium,0.51339273939737
Bacteriovorax,Holdemania,-0.1213483129830882
Cuneatibacter,Raoultella,0.9371293855057111
Acetanaerobacterium,Pseudoflavonifractor,0.42980978064381026
Jonquetella,Pseudomonas,0.7211098380371004
Angelakisella,Lactococcus,0.0
Sediminibacterium,Oribacterium,0.7194853240795245
Rhodococcus,Collinsella,-0.5527310766492662
[Eubacterium]_siraeum_group,Fusicatenibacter,0.0
Lactococcus,UCG-005,-0.01226793104472464
Brevundimonas,Gardnerella,0.6129081931127072
Mycoplasma,Monoglobus,-0.6460583887198802
Mycoplasma,Cardiobacterium,0.9009229257795932
Stomatobaculum,UCG-005,-0.5128322450393386
Fretibacterium,Fructilactobacillus,0.6516996488734992
Candidatus_Soleaferrea,Butyricicoccus,-0.21886188545026358
vadinBE97,UBA1819,-0.333093545217247
[Eubacterium]_fissicatena_group,Lachnospiraceae_UCG-010,-0.1823891599609398
Lachnospiraceae_UCG-001,Coprobacillus,-0.01144789934777488
Dellaglioa,Bosea,0.9640556234499502
Faecalibaculum,Sutterella,-0.4033077933976788
Anaerovibrio,Christensenella,0.4085949906187206
vadinBE97,Alistipes,-0.4545753070367928
Elstera,Parasutterella,-0.5454715350699988
Neisseria,UC5-1-2E3,0.5760902719245972
Stomatobaculum,Clostridioides,0.7269913312747569
Rhodanobacter,Fusicatenibacter,-0.6226743861356666
Novosphingobium,Lawsonella,0.8153645032854036
Anaerotruncus,UCG-002,0.0
env.OPS_17,Oceanivirga,0.8431421691735267
Asticcacaulis,Fusobacterium,-0.10434551853589465
UCG-011,Defluviitaleaceae_UCG-011,0.2560637741057394
Candidatus_Obscuribacter,Mogibacterium,0.11615242957949598
Hafnia-Obesumbacterium,Clostridium_sensu_stricto_2,0.622134175129416
[Eubacterium]_eligens_group,Megamonas,0.08260844673121003
Pygmaiobacter,Veillonella,-0.3552145660299116
Morganella,Terrisporobacter,-0.187396710881314
Cosenzaea,CAG-56,-0.47425394154368317
Rhodococcus,Flavonifractor,-0.44052474450110335
Geobacillus,Mitsuokella,0.11905072343615779
Afipia,Pyramidobacter,0.1138021877290174
Levilactobacillus,Victivallis,0.15537197649615003
[Clostridium]_methylpentosum_group,[Bacteroides]_pectinophilus_group,0.2957645776992816
Erysipelotrichaceae,Lachnospiraceae_UCG-001,-0.1275495493051104
Methylocella,[Eubacterium]_coprostanoligenes_group,-0.7284637494243134
Dysgonomonas,Klebsiella,0.7724539607648927
Lautropia,TM7x,0.40191494703599895
Fastidiosipila,Peptococcus,-0.043657818103571874
mle1-27,Catabacter,0.5680309926642362
Pseudonocardia,Deinococcus,0.9432691490703833
Brevundimonas,Tissierella,0.7335097067985858
Levilactobacillus,UCG-009,0.0
Peptococcus,Acidaminococcus,-0.0229385869139924
Lachnoanaerobaculum,Eisenbergiella,0.0
Izemoplasmatales,Lachnospiraceae_UCG-008,0.10910332935322302
Lachnospiraceae_FCS020_group,Proteus,0.20984976065619182
Finegoldia,DTU014,0.5021572459748704
Pseudoflavonifractor,Rhodococcus,0.543827436389636
Cellulosilyticum,Akkermansia,-0.2284910695976698
Fretibacterium,Frisingicoccus,0.4370414183299188
Blastococcus,Fructilactobacillus,0.6608948730048906
Lachnoanaerobaculum,[Ruminococcus]_torques_group,-0.6936936607594194
Anaerosporobacter,Dubosiella,0.952633366342584
Pseudopropionibacterium,Lachnospiraceae_UCG-003,0.1962291081769632
Oceanivirga,Brachyspira,0.9623670544720792
Butyricicoccus,Coprococcus,0.620990343949065
Lachnospiraceae_UCG-010,[Eubacterium]_eligens_group,0.3869467829789436
Sutterella,Catenibacterium,0.0
Anaerovibrio,Veillonellaceae,0.6752941341569207
Lachnospiraceae_NK4B4_group,Izemoplasmatales,0.49676989995632254
Anaeroplasma,Campylobacter,0.3782630482264064
UCG-004,Leuconostoc,0.1705420386674516
Saccharimonadaceae,Slackia,0.033585794536272515
Rikenella,Odoribacter,-0.4964270340461255
Deinococcus,Parvibacter,0.801094926932152
Catabacter,Holdemanella,-0.1936563015004734
Anoxybacillus,Phocea,0.15574993068032358
TM7x,Mogibacterium,0.01100782688407558
Enorma,Paludicola,0.1604856333608018
Serratia,Phocea,0.15322967569623702
Dysgonomonas,Anaerotruncus,-0.01287208568239002
Asticcacaulis,Megasphaera,-0.1636920129117958
Sanguibacteroides,Oscillospira,0.023354481129056838
Jonquetella,DTU089,0.15799695410692802
Deinococcus,Haemophilus,0.1840115180318936
Fimbriiglobus,Lactococcus,0.0
Flavonifractor,Coprococcus,0.250828364749644
Peptoclostridium,[Eubacterium]_nodatum_group,0.3276858532550662
mle1-27,Tuzzerella,0.2221623709141622
Edwardsiella,Caulobacter,0.8315571344109877
Blastomonas,Prevotellaceae_UCG-004,0.7910830183447289
env.OPS_17,Brevundimonas,0.6448625162172689
Atopostipes,[Ruminococcus]_torques_group,-0.6958913558222172
Anoxybacillus,Eikenella,0.9406229952059212
Lachnospiraceae,Robinsoniella,0.6078278039359205
Serratia,Eikenella,0.8931640883909253
Dermacoccus,Roseburia,-0.764154084655463
Edwardsiella,Coprobacillus,0.155110638866089
Hydrogenoanaerobacterium,Anaerofilum,0.32338340253772335
Lactiplantibacillus,Catenisphaera,0.2709786185448802
Aerococcus,Lachnospira,-0.6337394566967772
Cupriavidus,Dubosiella,0.9377377896838294
Pyramidobacter,UCG-010,0.0
Mucispirillum,Enteroscipio,0.9345725697707167
DTU014,Weissella,0.0
Pseudoalteromonas,Staphylococcus,0.5389064649857442
Saccharimonadales,Victivallis,0.1570578086221808
Cutibacterium,Klebsiella,0.8355533133839307
Johnsonella,Enterococcus,0.5757202245221745
Dermacoccus,Klebsiella,0.8279831669740364
Oscillospiraceae,Lachnospira,0.0
UCG-004,[Eubacterium]_siraeum_group,-0.04001218946318408
Blastococcus,Frisingicoccus,0.443965002403675
Methylobacillus,Tannerellaceae,-0.149613484972466
Veillonellaceae,Atopobium,0.3914477256611648
Aggregatibacter,S5-A14a,0.6390007995747788
Pseudoalteromonas,Allisonella,-0.19325957065363758
Legionella,Parabacteroides,-0.776872335011743
Frisingicoccus,Clostridia_UCG-014,-0.18872991415779858
Mucispirillum,Senegalimassilia,-0.1182489913309166
HT002,Senegalimassilia,0.0
Cellvibrio,Lachnospiraceae_UCG-003,0.20523693375275243
Methanosphaera,Holdemanella,0.0
Dolosicoccus,Staphylococcus,0.5422351642469738
Candidatus_Methanogranum,Gastranaerophilales,0.29110746869988147
Pseudopropionibacterium,UCG-011,0.9367341232278473
Clostridioides,Ruminococcus,-0.5027935832100368
[Eubacterium]_saphenum_group,Lachnospiraceae_UCG-008,0.3063992401314832
Anaerovibrio,Oribacterium,0.7988985727422995
Anaerococcus,Coprobacter,-0.15103197597235302
Oceanivirga,Anaeroglobus,0.8297447498633634
Negativicoccus,Burkholderia-Caballeronia-Paraburkholderia,0.7700851996942226
Blastomonas,Cuneatibacter,0.9016923514193443
Staphylococcus,Erysipelatoclostridiaceae,0.5033642064059289
Scardovia,Gardnerella,0.73882969159323
Veillonella,Lachnospira,0.4158489964397522
Clostridium_sensu_stricto_2,Sanguibacteroides,0.2933744256836383
marine_group,Sarcina,0.600417723526866
Bacteriovorax,UCG-002,-0.6672013845510586
P5D1-392,Prevotellaceae_NK3B31_group,0.0
Amaricoccus,Acetanaerobacterium,0.5782711516380867
Cutibacterium,Anaerotruncus,-0.05643504645036816
Sphingomonas,Proteus,0.5744982345779523
Sediminibacterium,Morganella,0.6348861011530795
Lactonifactor,Bilophila,-0.24877926827466262
Pajaroellobacter,Marvinbryantia,-0.23743661527119944
Senegalimassilia,Bilophila,-0.06449755896364592
Oribacterium,Bacillus,0.6797724496334805
Prevotellaceae_UCG-004,Parabacteroides,-0.6808747435110852
env.OPS_17,Monoglobus,-0.5750070039021116
Afipia,Eubacteriaceae,0.9624109920468081
Acetanaerobacterium,Rikenellaceae_RC9_gut_group,0.1133964183230379
Arcanobacterium,Anaerofustis,0.5028363108527298
Finegoldia,Catenisphaera,0.214201362771666
[Eubacterium]_eligens_group,Veillonella,0.17408133120463737
Eggerthella,Ruminococcus,-0.06317044268223047
Lacticaseibacillus,Odoribacter,-0.3851676333725706
[Eubacterium]_saphenum_group,Synergistes,0.7067902476243437
UCG-008,Negativibacillus,-0.2414560187260792
Anoxybacillus,Faecalicoccus,0.5750978038629698
Sanguibacteroides,Sutterella,-0.1803595127278444
Parvibacter,Enteroscipio,0.818083198383847
Bdellovibrio,Alloprevotella,-0.2056883269558098
Mesorhizobium,Butyricimonas,-0.44350731310992497
Serratia,Faecalicoccus,0.5472731994842093
Catenisphaera,[Eubacterium]_coprostanoligenes_group,-0.271641943033218
Succiniclasticum,Proteus,0.6800616725318667
Methylocella,Edwardsiella,0.9354341398467886
Anaerotruncus,Bacteroides,0.0
Jonquetella,Clostridium_sensu_stricto_1,-0.6010158818565228
Enterobacter,Parvimonas,0.4151961569003192
Brachyspira,[Eubacterium]_hallii_group,-0.7149719823182412
Acinetobacter,Caulobacter,0.24573274095682002
Jonquetella,Acidibacter,0.683959916989151
Parvibacter,Senegalimassilia,-0.10763273017117665
Thermus,Holdemanella,-0.301677295319978
Cellvibrio,UCG-011,0.9534174207887697
Raoultibacter,Streptococcus,-0.2500082597802256
Obscuribacteraceae,Family_XIII_AD3011_group,-0.33705788032354217
Fructilactobacillus,Desulfovibrio,-0.2711114493518286
Murdochiella,Prevotella_7,0.07503538049339709
Scardovia,Tissierella,0.8947945340387676
Pannonibacter,[Eubacterium]_coprostanoligenes_group,-0.7298921040585804
Clostridium_sensu_stricto_13,Peptostreptococcus,0.5131918853973996
Acinetobacter,Coprobacillus,0.0
Parasutterella,Roseburia,0.5498026300003562
Chloroplast,[Eubacterium]_eligens_group,-0.1037124489382596
Akkermansia,[Eubacterium]_ruminantium_group,0.10913161571427114
Providencia,Gemella,0.0
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Methylobacterium-Methylorubrum,0.6947849604736636
Izemoplasmatales,Olsenella,0.1638528094753606
Abiotrophia,UCG-008,0.5723245879700526
Macrococcus,Oscillibacter,-0.5331113014611504
Rikenella,Ligilactobacillus,0.0
Moryella,Fusobacterium,-0.1607851853881796
Fastidiosipila,Erysipelotrichaceae_UCG-003,-0.582125531883837
Prevotellaceae_UCG-001,Oxalobacter,0.2569226406331784
Staphylococcus,Bacillus,0.44498839150502045
Lactococcus,[Eubacterium]_ruminantium_group,-0.0383477049873414
Providencia,Paeniclostridium,0.39365793253069686
Levilactobacillus,Lachnoclostridium,-0.5244078851406486
